author_id|post_id|reply_id|comment_id|article_type|clean_content|category|prob|published_time|id
100008669083750|2428424337456512|nan|nan|fb_user_post|cầu_mong những_ai nhìn thấy video này sẽ luôn gặp nhiều may_mắn cầu được ước thấy nam_mô a_di_đà phật |Nhân vật chính trị|0.26965880393981934|2020/07/03 21:24:03|7.681741297916862e+18
100008669083750|2428424337456512|nan|nan|fb_user_post|cầu_mong những_ai nhìn thấy video này sẽ luôn gặp nhiều may_mắn cầu được ước thấy nam_mô a_di_đà phật |Tư tưởng tiêu cực - chống phá nhà nước|0.1669006049633026|2020/07/03 21:24:03|7.681741297916862e+18
100024829087485|320416675786844|nan|320416675786844_320417252453453|fb_user_comment|nhận đăng_kí gói vip share đăng bài là có nhiều lượt chia_sẻ của mọi người và các dịch_vụ tăng like tăng comment bot tương_tác giúp bài b thêm tiếp_cận tới nhiều người hơn mọi ng ai cần ib e tv rõ và đăng_kí ạ xin chào chúc trân nguyễn một buổi trưa tốt_lành nhé|Đất đai|0.9753426313400269|2020/07/03 11:44:00|8.296264675871117e+18
100025619580695|651016975762283|nan|nan|fb_user_post|chuẩn xịn chuẩn thời_thượng gu hoa_cúc hót trend năm nay chưa ạ về hai màu túi điện_thoại cho các nàng|Tổ chức nhà nước|0.29984143376350403|2020/07/03 18:42:47|1.1819074624394127e+18
100025619580695|651016975762283|nan|nan|fb_user_post|chuẩn xịn chuẩn thời_thượng gu hoa_cúc hót trend năm nay chưa ạ về hai màu túi điện_thoại cho các nàng|Nhân vật chính trị|0.268979012966156|2020/07/03 18:42:47|1.1819074624394127e+18
100025619580695|651016975762283|nan|nan|fb_user_post|chuẩn xịn chuẩn thời_thượng gu hoa_cúc hót trend năm nay chưa ạ về hai màu túi điện_thoại cho các nàng|Tư tưởng tiêu cực - chống phá nhà nước|0.16647985577583313|2020/07/03 18:42:47|1.1819074624394127e+18
100010066362958|1234425026903031|nan|nan|fb_user_post|chỉ đàn_ông nông_cạn mới xếp vợ_con mình sau đàn_bà trong thiên_hạ|Tổ chức nhà nước|0.2961908280849457|2020/07/03 09:52:42|5.6446679082400166e+17
100010066362958|1234425026903031|nan|nan|fb_user_post|chỉ đàn_ông nông_cạn mới xếp vợ_con mình sau đàn_bà trong thiên_hạ|Nhân vật chính trị|0.2657041549682617|2020/07/03 09:52:42|5.6446679082400166e+17
100010066362958|1234425026903031|nan|nan|fb_user_post|chỉ đàn_ông nông_cạn mới xếp vợ_con mình sau đàn_bà trong thiên_hạ|Tư tưởng tiêu cực - chống phá nhà nước|0.1644529402256012|2020/07/03 09:52:42|5.6446679082400166e+17
100006749466953|2701574143410875|nan|nan|fb_user_post|gấp ạ cụ ông này bị lẫn ông bảo ông ở lưu phương kim sơn ông đi lạc lên tận trên cầu_vượt ninh bình có numbertoken chú đưa ông đến ngã numbertoken thông khánh_cư ai là người_nhà lên đưa ông về ạ mọi người chia_sẻ giúp để người_nhà lên đón ông hiện ông đang ở ngã numbertoken thông xã khánh cư quán gà rán đối_diện cây_xăng mới|Nhân vật chính trị|0.3553617298603058|2020/07/03 22:38:39|3.4668566050211354e+18
100006749466953|2701574143410875|nan|nan|fb_user_post|gấp ạ cụ ông này bị lẫn ông bảo ông ở lưu phương kim sơn ông đi lạc lên tận trên cầu_vượt ninh bình có numbertoken chú đưa ông đến ngã numbertoken thông khánh_cư ai là người_nhà lên đưa ông về ạ mọi người chia_sẻ giúp để người_nhà lên đón ông hiện ông đang ở ngã numbertoken thông xã khánh cư quán gà rán đối_diện cây_xăng mới|Tổ chức nhà nước|0.33093297481536865|2020/07/03 22:38:39|3.4668566050211354e+18
100006749466953|2701574143410875|nan|nan|fb_user_post|gấp ạ cụ ông này bị lẫn ông bảo ông ở lưu phương kim sơn ông đi lạc lên tận trên cầu_vượt ninh bình có numbertoken chú đưa ông đến ngã numbertoken thông khánh_cư ai là người_nhà lên đưa ông về ạ mọi người chia_sẻ giúp để người_nhà lên đón ông hiện ông đang ở ngã numbertoken thông xã khánh cư quán gà rán đối_diện cây_xăng mới|Tư tưởng tiêu cực - chống phá nhà nước|0.11060503870248795|2020/07/03 22:38:39|3.4668566050211354e+18
100005123257274|3591787980834743|nan|nan|fb_group_post|hàng mới về|Tổ chức nhà nước|0.30061593651771545|2020/07/03 21:56:23|1.6552168753451384e+18
100005123257274|3591787980834743|nan|nan|fb_group_post|hàng mới về|Nhân vật chính trị|0.26967379450798035|2020/07/03 21:56:23|1.6552168753451384e+18
100005123257274|3591787980834743|nan|nan|fb_group_post|hàng mới về|Tư tưởng tiêu cực - chống phá nhà nước|0.16690987348556519|2020/07/03 21:56:23|1.6552168753451384e+18
100009020258501|2529115840732400|nan|nan|fb_user_post|bán phụ_khoa phải chất thế này tạm dịch là bím khắm bím rộng bím thối bím hôi bím tanh bím loét bím có zoài bơi hết vào đây nhé|Tổ chức nhà nước|0.2970929741859436|2020/07/03 22:37:08|1.6480874292278016e+18
100009020258501|2529115840732400|nan|nan|fb_user_post|bán phụ_khoa phải chất thế này tạm dịch là bím khắm bím rộng bím thối bím hôi bím tanh bím loét bím có zoài bơi hết vào đây nhé|Nhân vật chính trị|0.266513466835022|2020/07/03 22:37:08|1.6480874292278016e+18
100009020258501|2529115840732400|nan|nan|fb_user_post|bán phụ_khoa phải chất thế này tạm dịch là bím khắm bím rộng bím thối bím hôi bím tanh bím loét bím có zoài bơi hết vào đây nhé|Tư tưởng tiêu cực - chống phá nhà nước|0.16495384275913239|2020/07/03 22:37:08|1.6480874292278016e+18
100008912231671|2287256964914689|nan|nan|fb_user_post|lừa_đảo chiếm_đoạt tài_sản chộm cấp quỵt tiền lừa bán khẩu_trang lừa làm giấy_tờ hồ_sơ nhận tiền xong mất_tích mua hàng ko trả tiền vây mượn ko trả nói_chung lừa_đảo dưới mọi hình_thức số tiền rất lớn vương_quốc công numbertoken thạch thất hn |Tổ chức nhà nước|0.3671327233314514|2020/07/03 16:09:46|5.941714520791322e+18
100008912231671|2287256964914689|nan|nan|fb_user_post|lừa_đảo chiếm_đoạt tài_sản chộm cấp quỵt tiền lừa bán khẩu_trang lừa làm giấy_tờ hồ_sơ nhận tiền xong mất_tích mua hàng ko trả tiền vây mượn ko trả nói_chung lừa_đảo dưới mọi hình_thức số tiền rất lớn vương_quốc công numbertoken thạch thất hn |Nhân vật chính trị|0.2283092886209488|2020/07/03 16:09:46|5.941714520791322e+18
100008912231671|2287256964914689|nan|nan|fb_user_post|lừa_đảo chiếm_đoạt tài_sản chộm cấp quỵt tiền lừa bán khẩu_trang lừa làm giấy_tờ hồ_sơ nhận tiền xong mất_tích mua hàng ko trả tiền vây mượn ko trả nói_chung lừa_đảo dưới mọi hình_thức số tiền rất lớn vương_quốc công numbertoken thạch thất hn |Tư tưởng tiêu cực - chống phá nhà nước|0.1288796365261078|2020/07/03 16:09:46|5.941714520791322e+18
100013364943679|974161793039310|nan|nan|fb_user_post|cotton đũi chăn ga gối cotton đũi là một sản_phẩm được đánh_giá cao và người dân việt nam tìm mua nhiều nhất vì mẫu_mã đẹp chất_lượng mềm mát phù_hợp thị_trường việt nam chất_liệu vải cao_cấp mềm mịn thoáng mát thấm hút mồ_hôi tốt độ co_giãn vừa_phải đặc_biệt hoàn_toàn không biến_dạng sau quá_trình giặt_giũ màu_sắc kẻ vô_cùng trẻ_trung hiện_đại sản_phẩm này quá tuyệt_vời về cả chất_lượng và giá_thành cotton numbertoken chứ không phải xoa đũi thông_thường khách nhé hàng không in nhuộm đảm_bảo sức_khỏe và môi_trường|Tổ chức nhà nước|0.40622156858444214|2020/07/03 17:21:03|1.1471440374022016e+18
100013364943679|974161793039310|nan|nan|fb_user_post|cotton đũi chăn ga gối cotton đũi là một sản_phẩm được đánh_giá cao và người dân việt nam tìm mua nhiều nhất vì mẫu_mã đẹp chất_lượng mềm mát phù_hợp thị_trường việt nam chất_liệu vải cao_cấp mềm mịn thoáng mát thấm hút mồ_hôi tốt độ co_giãn vừa_phải đặc_biệt hoàn_toàn không biến_dạng sau quá_trình giặt_giũ màu_sắc kẻ vô_cùng trẻ_trung hiện_đại sản_phẩm này quá tuyệt_vời về cả chất_lượng và giá_thành cotton numbertoken chứ không phải xoa đũi thông_thường khách nhé hàng không in nhuộm đảm_bảo sức_khỏe và môi_trường|Nhân vật chính trị|0.25543105602264404|2020/07/03 17:21:03|1.1471440374022016e+18
